,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
4682,Sat Jun 19 03:17:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",-0.19375,0.45,en,147,62,Wen0179,953,5005,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",
4683,Sat Jun 19 03:17:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have ri… https://t.co/pdQpEVNO42",0.0,0.0,en,636,711,Rajapatel878,2610,5010,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",India
4684,Sat Jun 19 03:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/V1Q6DJkTiZ",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4685,Sat Jun 19 03:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/fNFzKGxyXs",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4686,Sat Jun 19 03:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,414,0,451… https://t.co/A7ZYjB4sQP",-0.375,0.5,en,0,0,PuneUpdater,88,0,,[],[],
4687,Sat Jun 19 03:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/gUHiDWZydk",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4688,Sat Jun 19 03:17:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/195l8I7ftZ",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4689,Sat Jun 19 03:17:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,82,15,hearthacker41,2399,4673,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",kolkata
4690,Sat Jun 19 03:17:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone i… https://t.co/3LfEiO1UQd,0.175,0.275,en,189,152,SydenhamStekkie,1373,867,,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]",South Africa
4691,Sat Jun 19 03:17:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#WeCanDoThis! Help defeat #COVID19 by getting the vaccine today! Kids age 12 &amp; older are eligible to receive a COVI… https://t.co/JJ0Ds3zlkh,0.16666666666666666,0.3333333333333333,en,10,3,JaneyCink,161,218,,"[{'text': 'WeCanDoThis', 'indices': [13, 25]}, {'text': 'COVID19', 'indices': [39, 47]}]","[{'screen_name': 'usedgov', 'name': 'U.S. Department of Education', 'id': 20437286, 'id_str': '20437286', 'indices': [3, 11]}]",Southwestern PA
4692,Sat Jun 19 03:18:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",One of the things I'll remember the most from this pandemic is how many times NACI made a huge announcement publicl… https://t.co/aGfdC4ye9R,0.46666666666666673,0.6333333333333333,en,552,102,BrianCormier,2145,2421,,[],"[{'screen_name': 'kgrindrod', 'name': 'Dr. Kelly Grindrod 🇨🇦 PharmD', 'id': 135254970, 'id_str': '135254970', 'indices': [3, 13]}]","Moncton, New Brunswick, Canada"
4693,Sat Jun 19 03:18:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I am goingto explain the different types of vaccines again so moronic #SingaporeMoH can understand why inactivated… https://t.co/o2yxu0tP8i,0.0,0.6,en,0,0,ConcernedHk,1003,332,,"[{'text': 'SingaporeMoH', 'indices': [70, 83]}]",[],
4694,Sat Jun 19 03:18:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,643,602,leenyoongi,180,172,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Leenland / BANGTAN'S ♥ 
4695,Sat Jun 19 03:18:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",‘The govt must trust its citizens and share the information that is solely available to it’ #vaccines #covid19  https://t.co/buxQGMnXk9,0.4,0.4,en,0,0,anna_isaac,29524,1908,False,"[{'text': 'vaccines', 'indices': [92, 101]}, {'text': 'covid19', 'indices': [102, 110]}]",[],
4696,Sat Jun 19 03:18:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases s… https://t.co/mgJkYmzaTy",0.0,0.0,en,313,291,lawlerrskates,688,278,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]",Earth
4697,Sat Jun 19 03:19:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It's telling how Mnangagwa and his varakashi have fallen for the sarcastic insult to the Australian Prime Minister… https://t.co/RNjzuEaHXi,0.05,0.4,en,151,39,rodcollections,4298,5002,,[],"[{'screen_name': 'ProfJNMoyo', 'name': 'Prof Jonathan Moyo', 'id': 3026140439, 'id_str': '3026140439', 'indices': [3, 14]}]","Harare, Zimbabwe"
4698,Sat Jun 19 03:19:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",-0.19375,0.45,en,151,63,LaurieTMiller,861,1149,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",NC
4699,Sat Jun 19 03:19:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",There is no denying that vaccines work. Data shows that #Covid19 cases have fallen sharply in most countries with h… https://t.co/IH3SlsBbOP,0.5,0.5,en,9,2,timesofindia,13666575,470,,"[{'text': 'Covid19', 'indices': [69, 77]}]","[{'screen_name': 'TOIPlus', 'name': 'TOI Plus', 'id': 990761677, 'id_str': '990761677', 'indices': [3, 11]}]",New Delhi
4700,Sat Jun 19 03:19:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2086,155,brittanydainard,316,126,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",toronto 
4701,Sat Jun 19 03:20:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,89,16,vdhiman_89,313,1178,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",india
4702,Sat Jun 19 03:20:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have ri… https://t.co/pdQpEVNO42",0.0,0.0,en,637,714,dobbernation,6328,3749,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]","Toronto, Ontario"
4703,Sat Jun 19 03:20:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",-0.19375,0.45,en,154,64,Marie70883246,232,344,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]","Winnipeg, Manitoba"
4704,Sat Jun 19 03:20:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Murdering racist government be like https://t.co/qRtZFCQvDr,0.0,0.0,en,1,3,Ririwasabicat,1260,379,False,[],"[{'screen_name': 'Dafrosty', 'name': 'Darurat #KerajaanGagal', 'id': 13829742, 'id_str': '13829742', 'indices': [3, 12]}]",Kuala Lumpur
4705,Sat Jun 19 03:20:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@POTUS Thank God for President Trump fast tracking the development of the COVID19 vaccines!

You actually got your… https://t.co/Huu3rvbYp5",0.125,0.35,en,0,0,AlbertH51591544,1045,1046,,[],"[{'screen_name': 'POTUS', 'name': 'President Biden', 'id': 1349149096909668363, 'id_str': '1349149096909668363', 'indices': [0, 6]}]",God Bless America
4706,Sat Jun 19 03:20:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximate… https://t.co/25KQtXEnFg",0.0,0.0,en,167,46,Anjalie_Simboo,132,301,,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",
4707,Sat Jun 19 03:20:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens ha… https://t.co/UuHbSB3zMZ,0.25,0.25,en,33,26,agussari,24439,3881,,"[{'text': 'COVID19', 'indices': [62, 70]}]","[{'screen_name': 'andreasharsono', 'name': 'Andreas Harsono', 'id': 25250613, 'id_str': '25250613', 'indices': [3, 18]}]","ÜT: -6.212443,106.809278"
4708,Sat Jun 19 03:21:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,1028,328,Rockeye7,609,4743,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",Plant Earth
4709,Sat Jun 19 03:21:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2096,156,ArleenMcCallum,147,331,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Toronto
4710,Sat Jun 19 03:21:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We've worked together to help India, now Africa desperately needs help fighting Covid. @WHO @HouseDemocrats… https://t.co/739AqrYBXk",-0.6,1.0,en,0,0,Vuduchick,3199,4996,,[],"[{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [87, 91]}, {'screen_name': 'HouseDemocrats', 'name': 'House Democrats', 'id': 43963249, 'id_str': '43963249', 'indices': [92, 107]}]",United States
4711,Sat Jun 19 03:21:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Most new cases of COVID-19 reported 6/18:

1. Brazil +98,135
2. India +60,800
3. Colombia +28,790
4. Argentina +20,… https://t.co/i37t9xcaQH",0.3181818181818182,0.4772727272727273,en,0,0,KagroX,41558,1043,False,[],[],
4712,Sat Jun 19 03:21:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,94,17,tuslidas,2377,3124,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]","Sabarmati, Ahmadabad City"
4713,Sat Jun 19 03:21:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2099,157,urbanplan_b,275,370,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Toronto, Ontario"
4714,Sat Jun 19 03:21:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,95,18,aroonrao2000,1243,1756,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",
4715,Sat Jun 19 03:21:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff,… https://t.co/zlNWqLV41Y",0.0,0.0,en,104,78,sriwastav_puja,66,65,,[],"[{'screen_name': 'N_RamchanderRao', 'name': 'N Ramchander Rao', 'id': 735790469947359235, 'id_str': '735790469947359235', 'indices': [3, 19]}]","Assam, India"
4716,Sat Jun 19 03:22:03 +0000 2021,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",Africa could discover Corona Virus vaccine eternally.,0.0,0.0,en,0,0,adventuremotive,4,0,,[],[],
4717,Sat Jun 19 03:22:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The #Palestinian Authority canceled a deal to receive  soon-to-expire #COVID19 vaccines from #Israel. The move came… https://t.co/08nLz02fiV,0.0,0.0,en,0,0,WatchTowerGW,860,49,False,"[{'text': 'Palestinian', 'indices': [4, 16]}, {'text': 'COVID19', 'indices': [70, 78]}, {'text': 'Israel', 'indices': [93, 100]}]",[],
4718,Sat Jun 19 03:22:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hello Uncle, how are u",0.0,0.0,en,0,0,rohitgowda1212,1067,1468,,[],[],
4719,Sat Jun 19 03:22:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",-0.19375,0.45,en,158,65,MiguelitoABaut1,63,226,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",
4720,Sat Jun 19 03:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/ckJq63WkuA",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4721,Sat Jun 19 03:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 2,0,
Do… https://t.co/JWWJ8Gizsy",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4722,Sat Jun 19 03:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/fPM7sTvrKV",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4723,Sat Jun 19 03:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/RZmUxoM3mH",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4724,Sat Jun 19 03:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/s4JRmgo3U6",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4725,Sat Jun 19 03:22:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/RSirTBenou",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4726,Sat Jun 19 03:22:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19… https://t.co/9Ox5DehnKm",0.2,0.2,en,22,16,nancyknowlton97,10511,10497,,"[{'text': 'Covid_19', 'indices': [121, 130]}, {'text': 'COVID19', 'indices': [131, 139]}]","[{'screen_name': 'GrandpaSnarky', 'name': 'Grandpa Snarky', 'id': 810818800627175425, 'id_str': '810818800627175425', 'indices': [3, 17]}, {'screen_name': 'KarlieInCali', 'name': 'Karlie 🇺🇸 I still stand with Vindman', 'id': 987475130413563904, 'id_str': '987475130413563904', 'indices': [107, 120]}]",A little seaside town
4727,Sat Jun 19 03:22:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,643,603,nikolaq_teslaq,96,109,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","Kelantan, Malaysia"
4728,Sat Jun 19 03:22:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we go! 👍🏻,0.0,0.0,en,0,0,ciksepul,324,60,,[],[],Perlis but stuck in Damansara
4729,Sat Jun 19 03:22:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We've worked together to help India, now Africa desperately needs help fighting Covid. @WHO @HouseDemocrats… https://t.co/739AqrYBXk",-0.6,1.0,en,1,1,ChrisMartell8,314,1272,,[],"[{'screen_name': 'Vuduchick', 'name': 'Monica ♠️🌊👽🍒', 'id': 14556182, 'id_str': '14556182', 'indices': [3, 13]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [102, 106]}, {'screen_name': 'HouseDemocrats', 'name': 'House Democrats', 'id': 43963249, 'id_str': '43963249', 'indices': [107, 122]}, {'screen_name': 'SenateDems', 'name': 'Senate Democrats', 'id': 73238146, 'id_str': '73238146', 'indices': [123, 134]}]","Here, not there. "
4730,Sat Jun 19 03:22:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""These Covid19 vaccines are not safe...the gene-based design makes your body manufacture virus spike protein, and w… https://t.co/sjE8Op4XaL",0.0,0.0,en,12,9,ZivaViva,515,789,,[],"[{'screen_name': 'Hayeknowledge', 'name': ""Buffet's Rat Poison |=| SQUARED, PhD"", 'id': 2990260763, 'id_str': '2990260763', 'indices': [3, 17]}]",
4731,Sat Jun 19 03:22:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ICYMI: Our data has shown two doses of #COVID19 vaccines are highly effective against hospitalisation from the Delt… https://t.co/u9JqDzrx2i,0.6,0.8,en,70,40,mitsuya_niwa,7913,391,,"[{'text': 'COVID19', 'indices': [51, 59]}]","[{'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [3, 10]}]",Everywhere
4732,Sat Jun 19 03:23:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,0.15000000000000002,0.39999999999999997,en,11,4,Nawal64024013,201,699,,[],"[{'screen_name': 'SamarDJarrah', 'name': 'Samar D Jarrah', 'id': 123910041, 'id_str': '123910041', 'indices': [3, 16]}]",
4733,Sat Jun 19 03:23:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2111,158,josefharper00,599,952,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",
4734,Sat Jun 19 03:23:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,98,19,SHAHIDPEER14,354,1664,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",Srinagar Kashmir
4735,Sat Jun 19 03:23:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ERNReCONNET meeting: #SLE and #COVID19 #vaccines 

""That's the reason why ERNs were developed...""… https://t.co/VtHmPreZic",0.1,0.3,en,16,8,InternaHUMT,190,200,,"[{'text': 'ERNReCONNET', 'indices': [18, 30]}, {'text': 'SLE', 'indices': [40, 44]}, {'text': 'COVID19', 'indices': [49, 57]}, {'text': 'vaccines', 'indices': [58, 67]}, {'text': 'patientsinvolvement', 'indices': [118, 138]}]","[{'screen_name': 'ern_reconnet', 'name': 'ERN ReCONNET 🇪🇺', 'id': 883260824546148352, 'id_str': '883260824546148352', 'indices': [3, 16]}]",Terrassa
4736,Sat Jun 19 03:23:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay… https://t.co/EwjAjM3WFk",0.0,0.0,en,993,559,Collen93089333,24,139,,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Rustenburg, South Africa"
4737,Sat Jun 19 03:23:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The #Palestinian Authority canceled a deal to receive soon-to-expire #COVID19 vaccines from #Israel. The move came… https://t.co/CzH1cBQKcb,0.0,0.0,en,0,0,GlobalWatchCGTN,1639,255,False,"[{'text': 'Palestinian', 'indices': [4, 16]}, {'text': 'COVID19', 'indices': [69, 77]}, {'text': 'Israel', 'indices': [92, 99]}]",[],
4738,Sat Jun 19 03:23:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,643,604,ainaqey,592,397,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
